order_item_id,order_id,product_id,quantity,price_per_unit
6227,3135,B00LZLQ624,2,151.74
6228,3135,B0BR4F878Q,4,1382.45
6229,3136,B08N6P8G5K,4,6689.04
6230,3136,B07CVR2L5K,2,1649.93
6231,3136,B07YFWVRCM,4,2275.75
6232,3137,B0711PVX6Z,2,178.77
6233,3137,B08XNL93PL,3,1371.8
6234,3138,B0B3XY5YT4,5,30304.09
6235,3138,B09LJ116B5,3,16190.9
6236,3138,B08J4PL1Z3,3,691.05
6237,3139,B07P434WJY,3,537.85
6238,3140,B0BNV7JM5Y,2,2988.73
6239,3140,B0B2CPVXHX,4,372.85
6240,3140,B01EJ5MM5M,3,3452.76
6241,3141,B09LHXNZLR,2,191.76
6242,3141,B07MP21WJD,4,236.95
6243,3142,B00H3H03Q4,2,1093.96
6244,3142,B07T4D9FNY,3,653.64
6245,3143,B09DL9978Y,5,2328.71
6246,3143,B09V175NP7,5,1496.97
6247,3144,B09MT84WV5,5,1109.48
6248,3144,B01LYLJ99X,2,446.84
6249,3144,B07JJFSG2B,4,878.27
6250,3145,B014SZO90Y,3,254.44
6251,3146,B008IFXQFU,4,482.82
6252,3146,B07PFJ5W31,1,135.5
6253,3147,B0B4T6MR8N,5,88.94
6254,3148,B07Y1RCCW5,5,1150.31
6255,3149,B098T9CJVQ,1,207.47
6256,3149,B082T6GXS5,4,997.13
6257,3149,B009LJ2BXA,2,639.94
6258,3150,B0B8ZM9RVV,2,404.16
6259,3151,B01GGKZ0V6,1,320.62
6260,3151,B0819ZZK5K,4,1088.21
6261,3151,B09YDFKJF8,5,1298.24
6262,3152,B0B9RN5X8B,3,2662.72
6263,3153,B0B4T6MR8N,1,86.88
6264,3153,B09CMM3VGK,5,175.55
6265,3154,B08WRWPM22,5,175.29
6266,3154,B00H3H03Q4,2,1085.19
6267,3155,B0B3RHX6B6,1,146.19
6268,3155,B09LHYZ3GJ,4,16290.54
6269,3155,B07F1P8KNV,5,321.66
6270,3156,B0BF4YBLPX,1,1790.17
6271,3156,B00P93X2H6,4,66.62
6272,3157,B01GFTEV5Y,4,1645.05
6273,3157,B017NC2IPM,4,1736.15
6274,3158,B09MFR93KS,1,2912.17
6275,3159,B00E9G8KOY,1,590.09
6276,3160,B08LT9BMPP,3,1485.39
6277,3160,B0BHZCNC4P,4,1498.31
6278,3161,B08G8H8DPL,3,3203.04
6279,3162,B07JNVF678,1,341.54
6280,3163,B09B9SPC7F,1,497.21
6281,3164,B0B4HKH19N,1,238.96
6282,3164,B08C4Z69LN,4,1741.87
6283,3165,B0B5B6PQCT,3,1928.36
6284,3166,B0BNLFQDG2,1,915.18
6285,3166,B078KRFWQB,3,2437.81
6286,3167,B07WGPKMP5,4,15312.35
6287,3168,B08KDBLMQP,3,1246.94
6288,3168,B0BBMPH39N,1,278.35
6289,3168,B07QDSN9V6,2,677.49
6290,3169,B09GFPVD9Y,2,8083.14
6291,3169,B00K32PEW4,5,514.55
6292,3170,B00GGGOYEU,5,293.14
6293,3170,B07B5XJ572,5,1452.55
6294,3170,B097C564GC,1,285.18
6295,3171,B097ZQTDVZ,5,394.17
6296,3171,B08GM5S4CQ,3,6834.81
6297,3171,B07DGD4Z4C,1,3342.94
6298,3172,B07W9KYT62,3,2496.64
6299,3173,B07NCKMXVZ,4,434.65
6300,3173,B0B1NX6JTN,5,1528.72
6301,3173,B07Z1X6VFC,4,446.3
6302,3174,B09KH58JZR,5,206.38
6303,3174,B08HV83HL3,1,1967.89
6304,3174,B08FD2VSD9,3,24491.03
6305,3175,B08444S68L,1,12294.22
6306,3175,B002SZEOLG,3,741.18
6307,3176,B07B88KQZ8,5,1959.69
6308,3176,B08CHZ3ZQ7,1,569.97
6309,3176,B01LYLJ99X,3,437.22
6310,3177,B09YLFHFDW,2,1557.83
6311,3177,B09J4YQYX3,2,1333.07
6312,3178,B08GYG6T12,2,445.94
6313,3178,B01LWYDEQ7,1,193.45
6314,3179,B09SGGRKV8,2,191.88
6315,3179,B09Q8WQ5QJ,4,241.52
6316,3179,B0981XSZJ7,4,291.27
6317,3180,B00LP9RFSU,2,816.94
6318,3180,B094QZLJQ6,2,5724.59
6319,3181,B082ZQ4479,4,3613.44
6320,3181,B0994GP1CX,4,109.71
6321,3182,B09DG9VNWB,5,11867.68
6322,3182,B0BBMPH39N,2,288.74
6323,3183,B07TXCY3YK,3,2160.13
6324,3184,B09L8DSSFH,3,393.11
6325,3184,B0BF57RN3K,2,1790.2
6326,3184,B0BN6M3TCM,5,488.02
6327,3185,B08D64C9FN,4,570.41
6328,3186,B09XRBJ94N,2,2087.39
6329,3186,B009VCGPSY,4,264.63
6330,3187,B0BNXFDTZ2,5,2927.16
6331,3187,B07YCBSCYB,5,1959.45
6332,3188,B09M3F4HGB,4,9266.82
6333,3188,B0B6F7LX4C,2,13661.78
6334,3189,B081FG1QYX,2,331.19
6335,3189,B00AXHBBXU,1,504.34
6336,3189,B09B125CFJ,5,344.57
6337,3190,B09R1YFL6S,3,1072.94
6338,3190,B0B9XLX8VR,3,36593.82
6339,3191,B07QDSN9V6,2,665.91
6340,3192,B07CD2BN46,2,414.92
6341,3192,B09N3ZNHTY,4,1460.06
6342,3193,B08Y55LPBF,3,32341.61
6343,3194,B09H7JDJCW,3,2931.46
6344,3194,B0BF57RN3K,4,1790.44
6345,3195,B00NH12R1O,1,287.72
6346,3195,B08K36NZSV,4,497.29
6347,3196,B09QS9X16F,2,12640.77
6348,3197,B01GGKZ0V6,5,319.36
6349,3197,B09Z6WH2N1,1,93.14
6350,3197,B09Y5MP7C4,1,1277.95
6351,3198,B0BBLHTRM9,4,194.37
6352,3198,B08N6P8G5K,4,6606.35
6353,3198,B08K9PX15C,1,821.76
6354,3199,B09P1MFKG1,5,980.74
6355,3200,B0BNLFQDG2,3,911.72
6356,3201,B078JDNZJ8,4,3587.46
6357,3201,B07LG96SDB,3,329.83
6358,3202,B08LT9BMPP,4,1477.29
6359,3202,B01F262EUU,1,938.45
6360,3202,B0B466C3G4,2,8773.69
6361,3203,B08FGNPQ9X,5,1183.1
6362,3203,B01LYLJ99X,4,435.78
6363,3204,B0B4F1YC3J,4,13834.93
6364,3205,B008LN8KDM,1,1767.59
6365,3206,B07RY2X9MP,4,601.21
6366,3207,B00LVMTA2A,5,221.45
6367,3208,B07222HQKP,4,644.19
6368,3208,B00LVMTA2A,3,218.21
6369,3208,B01N90RZ4M,4,225.02
6370,3209,B00UGZWM2I,3,190.33
6371,3210,B09MKP344P,3,8484.47
6372,3210,B08M66K48D,2,288.34
6373,3211,B0BJYSCWFQ,2,874.96
6374,3212,B00S9BSJC8,1,6385.97
6375,3213,B09TWHTBKQ,3,17804.86
6376,3213,B0BQ3K23Y1,2,277.85
6377,3213,B08JKPVDKL,1,272.48
6378,3214,B0B8ZM9RVV,4,405.49
6379,3214,B00OFM6PEO,3,288.85
6380,3214,B0B3MMYHYW,4,32393.44
6381,3215,B09XXZXQC1,1,26457.22
6382,3215,B00K57MR22,5,6097.78
6383,3215,B0746N6WML,2,326.84
6384,3216,B0B8SRZ5SV,3,938.83
6385,3217,B07PLHTTB4,3,95.07
6386,3218,B00R1P3B4O,3,539.04
6387,3219,B09NVPJ3P4,4,1941.34
6388,3219,B09MMD1FDN,1,348.58
6389,3219,B09J2SCVQT,2,1934.71
6390,3220,B00NW4UWN6,2,1029.59
6391,3220,B09H34V36W,2,1335.8
6392,3221,B097JQ1J5G,5,173.95
6393,3222,B08G1RW2Q3,3,285.45
6394,3222,B00NH11KIK,3,201.23
6395,3223,B08KRMK9LZ,2,1932.25
6396,3223,B09X76VL5L,3,1589.74
6397,3224,B09TBCVJS3,1,5782.47
6398,3225,B08RWCZ6SY,1,389.72
6399,3226,B09NFSHCWN,4,1129.95
6400,3226,B071VNHMX2,2,2028.86
6401,3226,B0BNVBJW2S,4,2400.53
6402,3227,B08WD18LJZ,1,241.9
6403,3227,B076B8G5D8,1,763.19
6404,3228,B0BM4KTNL1,4,673.85
6405,3229,B08MC57J31,1,1443.56
6406,3229,B08Y7MXFMK,5,1048.23
6407,3230,B08T8KWNQ9,1,1441.62
6408,3230,B0BMGB2TPR,2,9448
6409,3230,B0BMTZ4T1D,2,777.23
6410,3231,B081RLM75M,3,365.78
6411,3231,B09YV42QHZ,4,1471.24
6412,3232,B078HG2ZPS,4,3597.01
6413,3233,B08N6P8G5K,5,6685.96
6414,3233,B08CF3B7N1,2,146.95
6415,3233,B0756K5DYZ,5,3213.61
6416,3234,B09X5C9VLK,2,1289.05
6417,3234,B07W6VWZ8C,3,887.27
6418,3235,B078KRFWQB,5,2458.1
6419,3236,B00935MD1C,3,2701.25
6420,3237,B07Z53L5QL,5,540.73
6421,3238,B078G6ZF5Z,3,665.86
6422,3239,B07DFYJRQV,1,787.51
6423,3239,B07H1S7XW8,4,85.13
6424,3239,B00K32PEW4,4,524.75
6425,3240,B08P9RYPLR,3,126.58
6426,3241,B097R45BH8,3,5344.93
6427,3241,B09KGV7WSV,1,2019.07
6428,3241,B0BL11S5QK,3,1539.52
6429,3242,B09N3ZNHTY,5,1441.13
6430,3242,B091JF2TFD,3,493.58
6431,3242,B098K3H92Z,2,595.77
6432,3243,B008FWZGSG,1,589.2
6433,3243,B003B00484,2,390.71
6434,3243,B09XJ5LD6L,2,23734.56
6435,3244,B08MVXPTDG,1,2506.46
6436,3245,B08CNLYKW5,3,1634.69
6437,3245,B0756K5DYZ,5,3197.75
6438,3246,B09ZPM4C2C,3,10486.7
6439,3247,B06Y36JKC3,2,147.11
6440,3247,B07N8RQ6W7,2,133.2
6441,3247,B08ZN4B121,3,512.73
6442,3248,B017NC2IPM,4,1793.54
6443,3248,B08B6XWQ1C,5,345.84
6444,3248,B09N6TTHT6,4,85.89
6445,3249,B08D9NDZ1Y,4,3945.66
6446,3249,B08CFCK6CW,2,1171.8
6447,3250,B085LPT5F4,5,1586.58
6448,3251,B07WDK3ZS6,3,14746.9
6449,3251,B082T6GXS5,5,953.02
6450,3252,B07WJXCTG9,5,683.17
6451,3252,B09RF2QXGX,5,68.73
6452,3252,B07NCKMXVZ,1,453.64
6453,3253,B09N3BFP4M,5,5273.57
6454,3253,B00GZLB57U,4,228.98
6455,3253,B0B3X2BY3M,1,3512.34
6456,3254,B00RFWNJMC,3,190.73
6457,3254,B08C7TYHPB,5,651.75
6458,3254,B09M3F4HGB,5,9427.21
6459,3255,B08X77LM8C,1,97.47
6460,3255,B07Y5FDPKV,3,1730.39
6461,3256,B08D9MNH4B,4,5801.46
6462,3256,B00GGGOYEU,1,293.62
6463,3257,B07VJ9ZTXS,5,290.74
6464,3258,B09XB1R2F3,3,174.71
6465,3258,B07VNFP3C2,5,713.55
6466,3258,B08JMC1988,1,976.63
6467,3259,B0B997FBZT,2,34813.56
6468,3259,B0B86CDHL1,4,332.35
6469,3259,B013B2WGT6,5,1087.63
6470,3260,B00TDD0YM4,2,1488.57
6471,3261,B07JW1Y6XV,5,395.53
6472,3261,B06Y36JKC3,4,143.42
6473,3261,B09BVCVTBC,2,2541.73
6474,3262,B07RX14W1Q,3,481.48
6475,3263,B08B42LWKN,1,14425.68
6476,3263,B07MKMFKPG,1,6849.98
6477,3264,B0BJYSCWFQ,2,859.48
6478,3264,B07J2BQZD6,2,189.63
6479,3264,B07JW9H4J1,4,394.16
6480,3265,B07Q4NJQC5,1,290.3
6481,3266,B0814ZY6FP,2,865.41
6482,3266,B0762HXMTF,1,1789.39
6483,3266,B086199CWG,4,3345.45
6484,3267,B09MKG4ZCM,1,1524.58
6485,3267,B08JQN8DGZ,5,1265.79
6486,3268,B09N6TTHT6,3,85.36
6487,3269,B08KHM9VBJ,1,2097.81
6488,3269,B092BL5DCX,1,44949.55
6489,3270,B0B4F3QNDM,4,13302.67
6490,3270,B09NHVCHS9,5,56.29
6491,3270,B09LMMFW3S,1,220.08
6492,3271,B0BQRJ3C47,1,248.19
6493,3271,B07JGCGNDG,4,6745.3
6494,3272,B08RX8G496,3,650.95
6495,3272,B0994GP1CX,1,110.46
6496,3273,B00LOD70SC,2,170.42
6497,3273,B07232M876,4,190.01
6498,3273,B07LG59NPV,2,860.36
6499,3274,B09ND94ZRG,4,1098.2
6500,3274,B0B54Y2SNX,4,763.67
6501,3275,B07JB2Y4SR,4,85.78
6502,3276,B084DTMYWK,5,321.24
6503,3276,B01I1LDZGA,3,1436.38
6504,3276,B097R2V1W8,1,2484.94
6505,3277,B0B16KD737,5,8269.16
6506,3278,B0BR4F878Q,4,1414.59
6507,3279,B078HG2ZPS,4,3594.62
6508,3279,B093QCY6YJ,3,276.38
6509,3279,B0841KQR1Z,3,295.52
6510,3280,B01F7B2JCI,5,181.61
6511,3280,B08MWJTST6,4,273.84
6512,3281,B00O24PUO6,2,1392.36
6513,3281,B08CGW4GYR,2,371.35
6514,3282,B08YRMBK9R,3,3227.99
6515,3282,B0BK1K598K,3,665.57
6516,3283,B07F366Z51,1,941.1
6517,3283,B07M69276N,5,1386.29
6518,3284,B00K57MR22,4,5880.54
6519,3284,B0BPJBTB3F,5,1268.43
6520,3284,B09FHHTL8L,4,83.79
6521,3285,B09RWQ7YR6,5,46460.66
6522,3285,B09V17S2BG,3,1424.38
6523,3286,B07WDKLRM4,2,13484.23
6524,3287,B09T37CKQ5,5,234.36
6525,3288,B07MKFNHKG,1,6924.64
6526,3289,B09L8DSSFH,4,382.12
6527,3290,B08QDPB1SL,2,184.74
6528,3290,B09YV42QHZ,5,1484.94
6529,3291,B08CYPB15D,2,715.15
6530,3291,B0B8SRZ5SV,3,926.65
6531,3292,B0B8SSZ76F,2,777.87
6532,3293,B0B5D39BCD,3,1983.28
6533,3293,B0981XSZJ7,1,291.63
6534,3293,B0B4F3QNDM,2,13631.32
6535,3294,B01DF26V7A,5,594.97
6536,3294,B09MKP344P,1,8399.85
6537,3295,B08HF4W2CT,1,1598.12
6538,3295,B07BKSSDR2,5,878.11
6539,3295,B09FPP3R1D,1,1600.73
6540,3296,B0B3CQBRB4,5,28668.08
6541,3297,B0B12K5BPM,2,1012.52
6542,3298,B07DJ5KYDZ,4,1247.85
6543,3299,B07DWFX9YS,4,753.49
6544,3299,B005LJQMZC,4,464.3
6545,3300,B095JQVC7N,1,41990.25
6546,3300,B098NS6PVG,4,198.65
6547,3300,B09X5HD5T1,4,228.99
6548,3301,B00CEQEGPI,3,1286.4
6549,3302,B07LFWP97N,4,262.06
6550,3303,B005LJQMCK,1,395.46
6551,3304,B008LN8KDM,4,1805.18
6552,3304,B08GTYFC37,3,10011.93
6553,3305,B08CYPB15D,2,698.09
6554,3306,B0B7L86YCB,5,156.39
6555,3306,B08CYNJ5KY,4,800.5
6556,3307,B09RMQYHLH,4,12461.1
6557,3307,B08C4Z69LN,4,1742.21
6558,3308,B00SMFPJG0,4,639.09
6559,3308,B07GWTWFS2,2,1682.96
6560,3308,B09BL2KHQW,5,227.31
6561,3309,B00GE55L22,4,293.42
6562,3309,B07YWS9SP9,2,570.07
6563,3310,B09NFSHCWN,1,1119.15
6564,3310,B09LHZSMRR,1,16233.92
6565,3310,B07J9KXQCC,3,943.39
6566,3311,B00JBNZPFM,1,6135.78
6567,3311,B01D5H8ZI8,1,221.57
6568,3311,B01LYLJ99X,4,440.49
6569,3312,B07GLS2563,3,1152.45
6570,3312,B092JHPL72,4,244.57
6571,3312,B06XGWRKYT,5,7659.42
6572,3313,B0117H7GZ6,5,241.05
6573,3313,B08WKG2MWT,3,378.56
6574,3314,B00935MGHS,5,1187.27
6575,3314,B0926V9CTV,1,87.99
6576,3314,B07WGPKMP5,5,15029.03
6577,3315,B08Y1SJVV5,5,96.76
6578,3315,B00URH5E34,4,37.22
6579,3315,B09FFK1PQG,2,846.71
6580,3316,B09P1MFKG1,3,974.8
6581,3317,B01CS4A5V4,3,682.29
6582,3318,B09CTRPSJR,2,215
6583,3319,B0B5V47VK4,1,43728.05
6584,3319,B09P18XVW6,5,2460.56
6585,3320,B07W7Z6DVL,2,1471.19
6586,3320,B09ZVJXN5L,2,750.16
6587,3321,B078G6ZF5Z,4,688.65
6588,3321,B0B15GSPQW,1,46520.64
6589,3322,B09JN37WBX,4,303.38
6590,3322,B08LPJZSSW,3,384.76
6591,3322,B0B5GF6DQD,2,2390.35
6592,3323,B0BHYJ8CVF,3,1121.9
6593,3324,B08MV82R99,2,643.83
6594,3324,B07232M876,3,194.86
6595,3324,B07YSJ7FF1,2,616.11
6596,3325,B0B8ZM9RVV,3,404.59
6597,3325,B08QX1CC14,2,7126.09
6598,3325,B07CVR2L5K,4,1604.47
6599,3326,B0116MIKKC,2,94.56
6600,3326,B0B3MWYCHQ,1,2899.68
6601,3327,B08CNLYKW5,4,1691.48
6602,3328,B09GFM8CGS,1,6176.33
6603,3328,B0B9BXKBC7,3,1765.08
6604,3329,B0B2DZ5S6R,2,724.32
6605,3329,B07YFWVRCM,2,2281.73
6606,3330,B08Y57TPDM,3,112.53
6607,3330,B097RN7BBK,1,477.56
6608,3331,B08CGW4GYR,3,357.5
6609,3331,B0BF54972T,1,1715.54
6610,3332,B09VC2D2WG,2,461.68
6611,3333,B07BKSSDR2,4,865.76
6612,3333,B00AXHBBXU,3,496.66
6613,3333,B094DQWV9B,1,141.6
6614,3334,B01LYLJ99X,5,441.88
6615,3334,B0B1NX6JTN,4,1595.4
6616,3335,B08D9MNH4B,5,5761.75
6617,3335,B00A0VCJPI,2,1417.45
6618,3336,B0B5V47VK4,1,43775.34
6619,3336,B09L835C3V,2,193.98
6620,3336,B09TWH8YHM,5,16316.07
6621,3337,B00S9BSJC8,2,6381.11
6622,3337,B09TWHTBKQ,3,18425.16
6623,3338,B07N42JB4S,5,792.05
6624,3339,B09L835C3V,3,195.65
6625,3339,B00LM4X3XE,3,89.13
6626,3339,B09CMM3VGK,4,171.02
6627,3340,B082FTPRSK,3,954.38
6628,3340,B00Y4ORQ46,5,711.43
6629,3340,B08J4PL1Z3,1,686.97
6630,3341,B00GG59HU2,5,463.83
6631,3341,B07JPX9CR7,1,558.78
6632,3341,B00TDD0YM4,5,1462.39
6633,3342,B0BBLHTRM9,3,194.22
6634,3342,B09LHYZ3GJ,1,16625.07
6635,3342,B00R1P3B4O,2,540.06
6636,3343,B082KVTRW8,4,1147.17
6637,3343,B0BB3CBFBM,1,29959.48
6638,3344,B0085IATT6,3,876.61
6639,3344,B07NPBG1B4,5,1902.99
6640,3345,B09SDDQQKP,4,1717.7
6641,3346,B09BCNQ9R2,3,136.01
6642,3346,B08MVSGXMY,5,1424.15
6643,3347,B0B3JSWG81,5,190.96
6644,3348,B09DSXK8JX,4,10307.51
6645,3348,B0BBN56J5H,1,6259
6646,3348,B09DSQXCM8,4,293.1
6647,3349,B08H6CZSHT,5,2762.63
6648,3349,B0765B3TH7,4,191.49
6649,3350,B00LZLPYHW,3,135.78
6650,3350,B07DWFX9YS,2,771.45
6651,3351,B077Z65HSD,4,292.27
6652,3351,B09V2Q4QVQ,2,1254.85
6653,3351,B0BDYW3RN3,1,1988.07
6654,3352,B07RCGTZ4M,5,5926.74
6655,3353,B082T6V3DT,5,789.75
6656,3353,B0B4T6MR8N,2,84.61
6657,3353,B08WRKSF9D,3,6174.07
6658,3354,B096YCN3SD,5,536.32
6659,3355,B08VGM3YMF,2,195.31
6660,3355,B01M0505SJ,2,1333.58
6661,3356,B097R45BH8,5,5243.44
6662,3357,B0083T231O,2,1261.36
6663,3358,B09T2WRLJJ,5,20865.76
6664,3359,B091JF2TFD,1,483.82
6665,3359,B01MRARGBW,1,192.69
6666,3360,B071VMP1Z4,1,398.84
6667,3360,B08SKZ2RMG,2,461.83
6668,3361,B075TJHWVC,5,901.56
6669,3361,B09ZDVL7L8,2,2122.94
6670,3362,B0836JGZ74,2,1013.97
6671,3362,B09MDCZJXS,2,1157.42
6672,3362,B09JS562TP,4,1378.26
6673,3363,B0BCKJJN8R,5,3523.89
6674,3364,B015GX9Y0W,3,1155.2
6675,3364,B00GHL8VP2,1,3374.62
6676,3365,B09LH32678,2,860.38
6677,3366,B0798PJPCL,5,1828.86
6678,3367,B08GYG6T12,2,446.58
6679,3367,B01C8P29T4,2,576.91
6680,3367,B0B61GCHC1,5,195.49
6681,3368,B00EYW1U68,5,1525.58
6682,3369,B08LHTJTBB,5,578.67
6683,3370,B08HQL67D6,2,569.61
6684,3370,B07WDK3ZS6,1,15178.96
6685,3371,B09VL9KFDB,1,2359.33
6686,3371,B082ZQ4479,5,3706.42
6687,3372,B08L4SBJRY,3,339.72
6688,3372,B08MWJTST6,2,273.8
6689,3373,B0B1YZX72F,5,27433.14
6690,3373,B08VB34KJ1,1,15191.92
6691,3373,B00EDJJ7FS,3,3111.92
6692,3374,B081NHWT6Z,1,298.29
6693,3374,B00RFWNJMC,2,189.86
6694,3374,B078XFKBZL,3,585.4
6695,3375,B077T3BG5L,3,317
6696,3375,B0BNQMF152,1,475.12
6697,3375,B09VKWGZD7,2,4687.55
6698,3376,B07WJV6P1R,5,15430.27
6699,3376,B09YLWT89W,3,9185.27
6700,3377,B099Z83VRC,1,1033.95
6701,3377,B07XJYYH7L,5,330.14
6702,3377,B00O2R38C4,1,980.9
6703,3378,B09LQH3SD9,4,953.06
6704,3378,B07JW1Y6XV,2,384.74
6705,3379,B00LZLPYHW,5,134.85
6706,3379,B01LWYDEQ7,3,190.33
6707,3379,B09P18XVW6,3,2498.31
6708,3380,B00NFD0ETQ,5,1965.29
6709,3380,B0BMFD94VD,5,191.72
6710,3380,B07P681N66,1,1182.75
6711,3381,B08YD264ZS,5,983.74
6712,3382,B07F1P8KNV,4,321.43
6713,3383,B005FYNT3G,3,284.72
6714,3384,B0BPBG712X,1,786.15
6715,3384,B08FTFXNNB,3,477.43
6716,3384,B09VKWGZD7,1,4577.35
6717,3385,B09NFSHCWN,3,1143.49
6718,3385,B01GFTEV5Y,4,1673.04
6719,3386,B07P1BR7L8,4,8572.67
6720,3387,B00A7PLVU6,4,735.4
6721,3387,B087JWLZ2K,4,23627.87
6722,3387,B0B31BYXQQ,1,1346.03
6723,3388,B09MT94QLL,5,1942.97
6724,3388,B08VB2CMR3,5,15182.69
6725,3388,B07W6VWZ8C,1,858.3
6726,3389,B00K32PEW4,4,514.93
6727,3390,B088WCFPQF,3,1071.79
6728,3390,B084N18QZY,2,595.69
6729,3391,B09YHLPQYT,1,235.63
6730,3392,B00B3VFJY2,4,973.91
6731,3392,B083P71WKK,4,769.01
6732,3393,B0BJYSCWFQ,4,892.21
6733,3393,B08VB34KJ1,4,14982.1
6734,3393,B09CKSYBLR,3,967.03
6735,3394,B08RZ12GKR,5,209.72
6736,3394,B00ZRBWPA0,4,153.62
6737,3395,B09GFWJDY1,3,493.07
6738,3395,B07P681N66,5,1198.15
6739,3395,B08TDJ5BVF,2,37.98
6740,3396,B08MTLLSL8,2,388.49
6741,3396,B084PJSSQ1,1,1236.97
6742,3396,B0BMTZ4T1D,3,751.69
6743,3397,B08J82K4GX,2,9727.87
6744,3397,B07SYYVP69,4,778.2
6745,3398,B0912WJ87V,5,2290.46
6746,3398,B00J4YG0PC,4,540.98
6747,3398,B08TZD7FQN,1,284.14
6748,3399,B00Y4ORQ46,4,720
6749,3399,B09163Q5CD,2,1140.23
6750,3399,B09RFC46VP,4,26300.24
6751,3400,B0759QMF85,5,1517.74
6752,3400,B01L7C4IU2,4,2100.53
6753,3400,B095JQVC7N,2,42242.93
6754,3401,B015GX9Y0W,3,1178.31
6755,3401,B08CZHGHKH,3,482.18
6756,3401,B00MUTWLW4,5,2486.47
6757,3402,B08RHPDNVV,2,233.64
6758,3402,B094YFFSMY,5,384.81
6759,3402,B0B2DJ5RVQ,4,677.55
6760,3403,B0B3MQXNFB,1,56.5
6761,3403,B081NHWT6Z,4,294.72
6762,3404,B088ZTJT2R,2,716.87
6763,3404,B00LXTFMRS,3,185.07
6764,3405,B08LVVTGZK,5,906.69
6765,3405,B08Y1TFSP6,1,142.71
6766,3405,B00A328ENA,2,2975.22
6767,3406,B08XNL93PL,5,1361.95
6768,3406,B07Y9PY6Y1,3,6265.79
6769,3406,B09BCNQ9R2,4,137.44
6770,3407,B09FZ89DK6,5,5762.71
6771,3407,B07N2MGB3G,4,1649.55
6772,3407,B0B19VJXQZ,1,27386.44
6773,3408,B07989VV5K,3,968.19
6774,3408,B00V9NHDI4,1,2732.31
6775,3408,B0B8XNPQPN,2,3516.16
6776,3409,B0762HXMTF,3,1746.31
6777,3410,B08TGG316Z,4,994.26
6778,3411,B09RWZRCP1,2,396.2
6779,3411,B081RLM75M,2,362.79
6780,3411,B0088TKTY2,1,648.77
6781,3412,B01IBRHE3E,2,288.52
6782,3412,B0B4KPCBSH,5,242.86
6783,3413,B012MQS060,4,1254.04
6784,3413,B07P1BR7L8,3,8351.12
6785,3414,B08H6B3G96,4,3288.78
6786,3414,B0B15GSPQW,2,46828.28
6787,3415,B00H3H03Q4,4,1102.79
6788,3416,B09Q8WQ5QJ,2,246.28
6789,3417,B012ELCYUG,2,606.71
6790,3417,B01M72LILF,3,789.61
6791,3418,B00SMFPJG0,3,623.1
6792,3418,B0BDYVC5TD,1,944.28
6793,3419,B09GFLXVH9,4,6277.79
6794,3419,B0846D5CBP,1,1235.27
6795,3419,B0B2PQL5N3,2,227.31
6796,3420,B07WNK1FFN,3,1217.98
6797,3420,B0BNXFDTZ2,5,2938.56
6798,3420,B07WDK3ZS6,2,15360.76
6799,3421,B00H3H03Q4,2,1113.1
6800,3422,B00GG59HU2,1,454.5
6801,3423,B07T4D9FNY,1,655.49
6802,3424,B08Y1TFSP6,4,147.91
6803,3424,B07GLS2563,3,1152.98
6804,3425,B07WDK3ZS6,1,15250.8
6805,3425,B07TCN5VR9,4,315.53
6806,3426,B0BNVBJW2S,4,2464.58
6807,3427,B08QSDKFGQ,5,332.87
6808,3427,B00LZPQVMK,4,269.34
6809,3428,B09XB8GFBQ,1,8697.88
6810,3429,B09L8DT7D6,2,201.7
6811,3429,B098QXR9X2,1,2492.39
6812,3430,B075ZTJ9XR,4,258.21
6813,3430,B07F6GXNPB,3,252.03
6814,3431,B09MY4W73Q,3,467.61
6815,3432,B07J2NGB69,2,599.16
6816,3432,B01DEWVZ2C,2,593.67
6817,3432,B08WLY8V9S,4,410.84
6818,3433,B09V2Q4QVQ,3,1250.71
6819,3434,B09GFWJDY1,1,493.11
6820,3434,B084DTMYWK,2,328.36
6821,3434,B09VT6JKRP,1,195.15
6822,3435,B08HQL67D6,5,584.95
6823,3435,B00TI8E7BI,3,2578.47
6824,3436,B0BBN4DZBD,4,6190.79
6825,3436,B08D75R3Z1,3,284.58
6826,3436,B09VGKFM7Y,2,212.64
6827,3437,B07YL54NVJ,3,531.6
6828,3438,B09LJ116B5,5,16464.07
6829,3438,B09NBZ36F7,2,1991.16
6830,3439,B078G6ZF5Z,4,683.76
6831,3439,B09FKDH6FS,4,7235.44
6832,3439,B08KS2KQTK,1,286.84
6833,3440,B09P564ZTJ,4,231.67
6834,3441,B07S9S86BF,5,569.15
6835,3441,B0B5D39BCD,2,1996.36
6836,3441,B07T4D9FNY,4,644.28
6837,3442,B072NCN9M4,1,8741.07
6838,3443,B08L5FM4JC,3,645.25
6839,3443,B00HVXS7WC,4,1901.67
6840,3444,B09CMM3VGK,4,173.74
6841,3444,B07W6VWZ8C,3,869.65
6842,3445,B0085W2MUQ,1,763.71
6843,3445,B07LG96SDB,3,329.06
6844,3445,B07FJNNZCJ,4,8496.71
6845,3446,B0188KPKB2,3,3455.39
6846,3446,B09HV71RL1,3,689.58
6847,3446,B0B3RRWSF6,1,1922.1
6848,3447,B09QS9X16F,1,12722.22
6849,3447,B09QGZM8QB,5,395.54
6850,3448,B09ZPJT8B2,2,11619.39
6851,3448,B0B2DJ5RVQ,1,666.26
