order_id,order_date,customer_id,seller_id,order_status
2172,29-08-2025,8277,19,Delivered
2173,20-05-2025,5659,12,Shipped
2174,04-06-2024,4168,24,Shipped
2175,20-06-2024,7005,4,Delivered
2176,31-12-2025,5925,5,Pending
2177,21-03-2024,7379,36,Delivered
2178,01-02-2023,5252,16,Delivered
2179,29-10-2023,8793,30,Shipped
2180,01-03-2025,6973,38,Delivered
2181,05-05-2023,5015,21,Pending
2182,30-09-2023,7854,7,Shipped
2183,09-07-2025,2254,17,Returned
2184,21-04-2024,597,6,Returned
2185,01-06-2024,2868,18,Delivered
2186,22-02-2024,3710,38,Pending
2187,30-11-2023,8544,16,Delivered
2188,31-07-2023,2474,8,Pending
2189,03-03-2023,6421,11,Delivered
2190,20-12-2023,8472,33,Delivered
2191,10-03-2024,2749,10,Delivered
2192,02-04-2023,1917,1,Delivered
2193,16-04-2024,2880,1,Delivered
2194,10-05-2023,8553,25,Pending
2195,07-06-2025,6217,8,Delivered
2196,03-03-2023,8322,39,Pending
2197,02-03-2025,1994,1,Delivered
2198,28-08-2024,3103,24,Returned
2199,10-07-2023,4732,4,Delivered
2200,15-08-2024,5232,16,Delivered
2201,11-11-2025,777,31,Shipped
2202,12-05-2025,9017,9,Delivered
2203,06-10-2024,5069,27,Cancelled
2204,20-07-2023,572,1,Delivered
2205,04-02-2023,7489,26,Delivered
2206,08-01-2023,6064,18,Cancelled
2207,15-02-2025,7169,5,Cancelled
2208,10-02-2023,755,28,Returned
2209,09-03-2025,6916,18,Delivered
2210,01-06-2023,214,26,Cancelled
2211,04-09-2024,1418,6,Delivered
2212,31-07-2024,26,29,Cancelled
2213,25-07-2023,6535,40,Shipped
2214,19-08-2025,688,34,Delivered
2215,22-01-2025,3190,28,Returned
2216,19-02-2024,4821,36,Delivered
2217,12-02-2025,8754,37,Returned
2218,23-11-2023,6364,39,Pending
2219,01-02-2023,8651,15,Returned
2220,01-12-2025,1939,31,Pending
2221,29-05-2023,5966,2,Cancelled
2222,28-05-2025,2960,24,Pending
2223,08-06-2023,7447,25,Delivered
2224,29-04-2024,2073,2,Delivered
2225,29-09-2023,7072,23,Pending
2226,05-12-2025,3061,25,Delivered
2227,11-09-2024,1289,36,Delivered
2228,24-01-2025,2281,5,Pending
2229,09-01-2025,5499,33,Cancelled
2230,30-08-2023,7546,32,Pending
2231,18-08-2024,1479,9,Pending
2232,30-08-2024,6310,39,Delivered
2233,02-06-2023,1583,35,Delivered
2234,28-07-2024,1506,39,Returned
2235,10-10-2023,7140,18,Delivered
2236,30-11-2023,2309,39,Pending
2237,15-11-2024,8393,38,Delivered
2238,09-07-2025,875,17,Cancelled
2239,29-06-2024,2161,7,Cancelled
2240,24-08-2024,6109,32,Delivered
2241,15-10-2024,7129,33,Delivered
2242,06-01-2023,2319,9,Cancelled
2243,14-10-2025,1,37,Delivered
2244,12-04-2023,1039,26,Delivered
2245,01-12-2024,6718,18,Delivered
2246,29-07-2025,2813,14,Delivered
2247,24-07-2024,7701,12,Delivered
2248,02-11-2024,4588,1,Delivered
2249,02-07-2023,7955,34,Delivered
2250,26-11-2023,4290,29,Delivered
2251,04-07-2023,2233,27,Delivered
2252,08-03-2025,8885,24,Delivered
2253,13-09-2025,1080,4,Cancelled
2254,01-05-2023,1499,8,Cancelled
2255,03-01-2023,2917,30,Delivered
2256,26-06-2023,5161,12,Returned
2257,15-06-2023,715,24,Delivered
2258,21-06-2025,873,37,Delivered
2259,13-02-2024,719,3,Pending
2260,26-05-2023,7049,38,Cancelled
2261,31-01-2023,76,31,Shipped
2262,27-06-2023,8261,37,Shipped
2263,01-11-2024,4802,15,Delivered
2264,04-12-2025,7674,27,Delivered
2265,24-04-2025,5647,9,Shipped
2266,25-07-2024,7737,8,Returned
2267,30-06-2023,8433,10,Pending
2268,19-02-2024,5094,35,Delivered
2269,12-03-2024,1159,3,Shipped
2270,11-11-2024,744,10,Cancelled
2271,05-04-2025,3634,12,Delivered
2272,17-08-2025,4863,14,Cancelled
2273,15-06-2025,4195,34,Delivered
2274,21-11-2024,2481,27,Delivered
2275,10-04-2025,4473,35,Returned
2276,21-03-2023,7034,29,Delivered
2277,24-03-2024,4119,20,Delivered
2278,13-09-2024,2898,21,Delivered
2279,22-02-2025,4882,26,Delivered
2280,08-04-2023,5421,22,Delivered
2281,01-07-2025,7280,18,Delivered
2282,16-03-2025,5900,29,Cancelled
2283,22-12-2024,1312,24,Returned
2284,23-11-2023,3375,37,Delivered
2285,20-01-2023,558,35,Cancelled
2286,26-10-2024,1756,3,Pending
2287,25-09-2024,452,39,Delivered
2288,23-04-2024,1634,6,Delivered
2289,05-08-2025,8316,25,Delivered
2290,09-02-2023,2332,22,Shipped
2291,30-06-2025,6375,4,Delivered
2292,11-12-2023,390,26,Cancelled
2293,23-04-2024,5164,18,Delivered
2294,29-12-2023,11,6,Delivered
2295,09-01-2024,7172,21,Cancelled
2296,02-05-2023,174,11,Returned
2297,14-04-2023,1294,21,Delivered
2298,21-11-2024,3516,12,Cancelled
2299,15-06-2024,7212,40,Cancelled
2300,07-03-2023,7178,19,Delivered
2301,05-10-2025,1637,29,Delivered
2302,22-09-2023,7598,39,Delivered
2303,25-12-2024,6000,2,Delivered
2304,15-05-2023,789,1,Returned
2305,12-08-2024,3543,20,Delivered
2306,21-02-2024,1942,1,Shipped
2307,14-12-2024,2066,3,Delivered
2308,27-05-2025,748,33,Shipped
2309,12-05-2023,1180,35,Shipped
2310,12-07-2023,3628,22,Delivered
2311,05-01-2025,5671,16,Cancelled
2312,28-11-2024,2401,3,Cancelled
2313,05-03-2025,1158,3,Delivered
2314,14-04-2025,7978,37,Delivered
2315,09-02-2023,6518,37,Returned
2316,01-05-2023,1208,35,Returned
2317,18-06-2025,7824,17,Delivered
2318,09-05-2024,7848,33,Shipped
2319,14-09-2023,3569,13,Shipped
2320,20-09-2024,6144,15,Delivered
2321,06-01-2023,6433,32,Pending
2322,11-02-2025,2576,22,Cancelled
2323,17-01-2023,3572,11,Cancelled
2324,23-01-2023,1195,32,Delivered
2325,16-02-2025,5130,17,Delivered
2326,12-03-2025,3009,19,Delivered
2327,29-07-2025,8803,17,Delivered
2328,06-05-2023,3061,37,Delivered
2329,24-03-2024,3627,20,Cancelled
2330,15-07-2023,1143,1,Delivered
2331,23-03-2023,6911,3,Cancelled
2332,15-05-2024,93,35,Returned
2333,11-11-2025,4150,16,Delivered
2334,07-11-2023,1912,6,Returned
2335,15-03-2025,7276,15,Delivered
2336,14-01-2023,4614,22,Pending
2337,15-11-2024,8898,29,Cancelled
2338,17-01-2024,1438,11,Returned
2339,30-09-2024,2745,26,Delivered
2340,17-04-2024,3937,27,Delivered
2341,18-01-2023,2318,30,Cancelled
2342,25-12-2024,8531,12,Delivered
2343,07-06-2024,7569,30,Delivered
2344,16-09-2023,18,29,Delivered
2345,06-07-2023,5641,11,Delivered
2346,13-01-2023,2965,13,Returned
2347,11-12-2023,1622,39,Delivered
2348,19-05-2023,5777,34,Delivered
2349,05-12-2025,8010,1,Cancelled
2350,13-07-2023,7107,7,Delivered
2351,27-10-2025,7153,14,Cancelled
2352,11-11-2024,9016,36,Delivered
2353,02-10-2024,7599,31,Delivered
2354,12-07-2023,6255,36,Delivered
2355,14-04-2023,5566,16,Pending
2356,31-12-2025,3539,5,Returned
2357,13-11-2023,8332,38,Pending
2358,20-12-2023,8341,18,Cancelled
2359,28-09-2024,876,7,Delivered
2360,11-12-2023,7812,11,Delivered
2361,21-04-2023,2911,36,Delivered
2362,26-08-2024,8793,9,Delivered
2363,05-10-2023,2548,4,Shipped
2364,01-07-2023,4546,18,Pending
2365,24-07-2024,3464,9,Delivered
2366,16-05-2023,6906,24,Delivered
2367,21-01-2023,2074,1,Delivered
2368,15-03-2023,3406,4,Shipped
2369,02-11-2023,3589,9,Delivered
2370,17-06-2025,8160,23,Delivered
2371,31-07-2023,3993,24,Delivered
2372,26-03-2023,2141,33,Delivered
2373,05-05-2025,5497,4,Returned
2374,03-06-2024,6486,13,Delivered
2375,28-04-2023,5644,39,Delivered
2376,20-06-2025,7487,30,Cancelled
2377,25-03-2025,1573,40,Delivered
2378,28-09-2023,1164,2,Delivered
2379,03-07-2023,6812,5,Pending
2380,03-09-2024,6196,39,Delivered
2381,22-11-2023,8699,14,Delivered
2382,01-03-2023,4320,16,Shipped
2383,17-05-2023,6343,26,Delivered
2384,05-11-2023,1330,13,Delivered
2385,09-05-2025,7977,1,Delivered
2386,21-01-2025,6650,36,Cancelled
2387,05-05-2025,6444,30,Delivered
2388,23-02-2025,3832,26,Delivered
2389,22-06-2023,8391,26,Cancelled
2390,10-01-2025,991,20,Shipped
2391,05-06-2024,4924,3,Pending
2392,02-06-2025,6415,13,Shipped
2393,22-01-2024,3682,37,Returned
2394,05-12-2024,140,20,Returned
2395,09-12-2023,7433,13,Delivered
2396,12-12-2023,6314,9,Returned
2397,29-08-2023,1450,19,Delivered
2398,07-06-2024,3547,27,Delivered
2399,04-12-2024,5253,18,Delivered
2400,27-07-2023,8433,33,Delivered
2401,29-12-2025,8078,39,Delivered
2402,14-04-2025,2417,16,Shipped
2403,23-06-2023,6231,17,Delivered
2404,16-02-2024,5552,16,Delivered
2405,30-07-2024,7552,12,Cancelled
2406,28-04-2023,5975,35,Delivered
2407,05-04-2024,4023,17,Delivered
2408,13-03-2023,3947,5,Delivered
2409,19-01-2025,8668,32,Returned
2410,27-02-2023,6126,18,Cancelled
2411,14-08-2025,6397,37,Shipped
2412,19-10-2025,5421,30,Returned
2413,03-07-2024,5497,13,Cancelled
2414,06-05-2024,7154,24,Pending
2415,08-07-2024,6440,25,Returned
2416,11-05-2023,7060,14,Shipped
2417,17-09-2023,1296,12,Cancelled
2418,07-08-2024,6062,2,Delivered
2419,11-11-2024,5020,33,Delivered
2420,30-11-2024,3038,26,Delivered
2421,23-10-2024,6082,37,Returned
2422,24-03-2025,4950,29,Delivered
2423,20-08-2023,3925,1,Pending
2424,19-07-2024,2240,16,Cancelled
2425,01-09-2023,4354,12,Returned
2426,08-09-2023,4685,4,Shipped
2427,05-02-2024,4061,11,Returned
2428,27-08-2023,4932,21,Shipped
2429,13-03-2024,915,29,Returned
2430,26-03-2024,7503,15,Delivered
2431,07-02-2023,492,35,Delivered
2432,12-10-2025,8698,23,Delivered
2433,18-10-2023,1971,6,Cancelled
2434,03-07-2025,1514,36,Shipped
2435,13-10-2024,2563,14,Cancelled
2436,26-07-2024,2888,28,Pending
2437,15-06-2024,4376,32,Delivered
2438,19-08-2023,8147,13,Delivered
2439,21-02-2023,8668,27,Cancelled
2440,30-10-2023,3647,29,Pending
2441,16-07-2025,2164,37,Returned
2442,30-03-2025,5308,27,Delivered
2443,04-02-2024,7669,1,Delivered
2444,24-07-2024,1015,3,Cancelled
2445,09-11-2023,7198,35,Delivered
2446,20-02-2023,6021,21,Delivered
2447,16-03-2023,415,10,Pending
2448,31-12-2023,2098,5,Shipped
2449,17-01-2024,5240,30,Delivered
2450,03-09-2023,6971,2,Shipped
2451,09-04-2024,2023,14,Returned
2452,19-12-2025,1423,32,Delivered
2453,13-03-2023,3252,8,Delivered
2454,13-02-2025,5667,23,Delivered
2455,27-11-2025,6403,12,Delivered
2456,17-01-2024,7941,16,Cancelled
2457,19-09-2023,6120,40,Cancelled
2458,12-03-2024,3845,10,Delivered
2459,05-11-2023,7254,15,Delivered
2460,05-12-2025,2856,1,Shipped
2461,14-01-2025,7761,15,Cancelled
2462,06-04-2024,2117,15,Returned
2463,24-05-2025,1428,33,Cancelled
2464,13-03-2023,7693,26,Delivered
2465,11-04-2023,9032,30,Delivered
2466,13-11-2025,3071,25,Pending
2467,05-09-2023,8285,11,Delivered
2468,19-02-2025,633,7,Delivered
2469,03-10-2025,2043,10,Returned
2470,24-07-2023,5804,36,Delivered
2471,10-01-2024,1469,32,Returned
2472,20-06-2024,8752,17,Returned
2473,06-09-2025,3282,21,Pending
2474,21-06-2024,2147,10,Delivered
2475,19-03-2024,2503,10,Delivered
2476,07-11-2025,277,7,Shipped
2477,03-06-2024,2523,23,Delivered
2478,13-01-2024,2927,23,Returned
2479,28-04-2023,6178,12,Cancelled
2480,08-03-2024,6089,4,Returned
2481,11-05-2024,7845,16,Delivered
2482,23-08-2023,8710,4,Shipped
2483,23-03-2025,8058,18,Delivered
2484,28-04-2024,104,32,Cancelled
2485,14-04-2024,4996,8,Cancelled
2486,01-11-2023,223,5,Delivered
2487,28-02-2025,2860,26,Delivered
2488,07-11-2025,4700,26,Delivered
2489,27-08-2025,5987,25,Delivered
2490,04-10-2024,4536,31,Delivered
2491,10-01-2025,5218,17,Delivered
2492,23-12-2023,1103,24,Delivered
2493,26-05-2025,4386,5,Delivered
2494,01-12-2024,5406,28,Shipped
2495,04-02-2023,1497,37,Returned
2496,09-03-2024,5260,29,Pending
2497,02-01-2025,3029,4,Pending
2498,02-01-2023,2247,2,Shipped
2499,12-12-2023,7121,11,Delivered
2500,26-05-2023,8129,7,Delivered
2501,03-07-2023,2453,20,Delivered
2502,18-02-2024,3992,28,Returned
2503,05-08-2025,8716,37,Pending
2504,11-04-2025,596,37,Pending
2505,17-03-2024,1216,11,Returned
2506,01-10-2025,7928,15,Delivered
2507,15-01-2024,2161,29,Returned
2508,27-02-2023,7543,22,Pending
2509,10-05-2025,5774,16,Delivered
2510,24-09-2024,3327,8,Delivered
2511,21-02-2025,5388,20,Delivered
2512,05-03-2023,8397,38,Cancelled
2513,08-01-2024,3821,8,Delivered
2514,04-04-2023,2598,8,Delivered
2515,21-12-2024,386,23,Pending
2516,13-02-2025,4462,19,Pending
2517,04-08-2024,7864,1,Delivered
2518,03-01-2023,2299,27,Pending
2519,21-03-2025,5017,20,Returned
2520,13-10-2025,6569,20,Pending
2521,10-07-2025,5072,6,Returned
2522,17-02-2024,6319,23,Returned
2523,11-03-2023,4210,22,Delivered
2524,17-02-2023,6664,16,Cancelled
2525,06-10-2024,3615,31,Delivered
2526,19-03-2023,6327,18,Returned
2527,17-01-2024,7609,29,Delivered
2528,14-08-2023,5868,9,Returned
2529,01-04-2024,5261,14,Delivered
2530,29-01-2025,7635,1,Delivered
2531,23-01-2025,5731,8,Delivered
2532,19-12-2025,2640,30,Returned
2533,27-02-2024,6989,20,Delivered
2534,10-06-2023,5145,40,Shipped
2535,10-12-2025,5496,40,Returned
2536,15-12-2024,4616,27,Returned
2537,22-05-2024,4892,22,Shipped
2538,21-08-2024,3628,20,Shipped
2539,30-05-2023,5003,40,Delivered
2540,21-03-2025,4008,39,Delivered
2541,13-06-2024,4519,38,Pending
2542,06-08-2024,3710,37,Shipped
2543,19-04-2025,4323,2,Delivered
2544,27-10-2023,3679,4,Cancelled
2545,22-10-2025,6884,9,Pending
2546,23-03-2024,8736,34,Shipped
2547,24-07-2023,4083,11,Delivered
2548,17-01-2023,7300,9,Delivered
2549,21-12-2023,1887,31,Delivered
2550,07-09-2025,5355,20,Cancelled
2551,30-01-2024,4704,27,Cancelled
2552,20-11-2024,7744,38,Delivered
2553,15-09-2023,611,16,Delivered
2554,29-03-2023,4945,18,Returned
2555,15-09-2024,6251,5,Delivered
2556,02-04-2024,895,2,Delivered
2557,29-12-2024,1748,9,Delivered
2558,22-02-2024,7561,22,Returned
2559,30-12-2024,8664,39,Returned
2560,25-01-2024,5420,38,Cancelled
2561,23-08-2025,38,36,Returned
2562,11-06-2023,3579,5,Shipped
2563,08-01-2025,4889,13,Shipped
2564,01-11-2024,6498,25,Delivered
2565,23-06-2023,1188,15,Cancelled
2566,09-04-2023,3354,19,Delivered
2567,26-01-2024,6675,11,Delivered
2568,10-03-2023,4075,13,Shipped
2569,25-07-2025,4797,12,Shipped
2570,12-04-2025,3407,7,Delivered
2571,08-09-2024,3801,29,Returned
2572,30-10-2025,6493,35,Delivered
2573,08-03-2023,9047,21,Delivered
2574,28-07-2024,6250,38,Delivered
2575,10-11-2023,1470,32,Pending
2576,08-08-2024,1056,30,Shipped
2577,21-01-2024,616,20,Delivered
2578,14-10-2024,958,10,Delivered
2579,20-01-2025,769,11,Delivered
2580,28-07-2024,6917,26,Cancelled
2581,07-01-2024,7348,22,Delivered
2582,12-02-2024,3294,9,Delivered
2583,23-04-2024,153,9,Delivered
2584,03-10-2023,5410,26,Delivered
2585,17-03-2024,3350,1,Delivered
2586,14-02-2023,3596,13,Shipped
2587,16-04-2025,7676,29,Delivered
2588,09-09-2023,7009,30,Cancelled
2589,22-01-2023,7169,28,Delivered
2590,06-09-2025,5692,21,Delivered
2591,27-04-2023,2844,18,Cancelled
2592,07-03-2024,919,6,Delivered
2593,17-04-2024,4233,32,Delivered
2594,26-04-2024,476,14,Shipped
2595,27-09-2023,765,9,Shipped
2596,27-07-2025,1116,38,Delivered
2597,06-07-2023,7442,11,Delivered
2598,29-09-2023,4796,4,Cancelled
2599,30-04-2023,7199,27,Shipped
2600,05-08-2025,1665,31,Pending
2601,19-10-2024,4268,27,Delivered
2602,10-01-2024,4321,4,Returned
2603,06-01-2025,8874,15,Pending
2604,12-11-2023,7687,10,Cancelled
2605,01-11-2025,1051,12,Delivered
2606,10-10-2024,658,38,Cancelled
2607,28-02-2025,6459,35,Shipped
2608,05-06-2024,8309,10,Delivered
2609,21-09-2025,4082,13,Pending
2610,06-06-2023,3053,7,Delivered
2611,23-06-2023,1409,4,Delivered
2612,23-12-2025,7503,33,Delivered
2613,27-04-2024,5680,36,Returned
2614,13-04-2023,1212,30,Delivered
2615,19-09-2025,4774,3,Delivered
2616,06-11-2023,5776,7,Shipped
2617,27-12-2024,2920,39,Cancelled
2618,13-08-2023,8094,7,Delivered
2619,26-12-2023,2329,32,Returned
2620,05-06-2024,4093,15,Pending
2621,08-01-2024,2680,2,Cancelled
2622,15-08-2024,2452,10,Delivered
2623,08-02-2025,2887,25,Cancelled
2624,17-06-2024,6267,13,Delivered
2625,04-01-2023,8841,13,Delivered
2626,16-08-2024,4824,20,Pending
2627,07-02-2023,4993,33,Pending
2628,07-11-2025,5417,1,Shipped
2629,09-08-2025,341,11,Delivered
2630,05-02-2025,6186,33,Cancelled
2631,27-05-2023,5132,13,Pending
2632,14-10-2025,4217,40,Delivered
2633,24-03-2025,6999,14,Delivered
2634,10-10-2024,6785,15,Shipped
2635,14-01-2024,7412,32,Pending
2636,15-10-2024,2794,11,Cancelled
2637,11-11-2023,288,27,Delivered
2638,28-03-2025,5723,35,Delivered
2639,18-10-2023,2193,2,Cancelled
2640,19-11-2023,2473,38,Shipped
2641,28-08-2023,1169,21,Returned
2642,23-03-2024,689,10,Cancelled
2643,08-10-2024,6591,15,Returned
2644,15-05-2024,7591,10,Returned
2645,19-12-2023,4861,12,Delivered
2646,02-06-2025,6177,5,Cancelled
2647,14-06-2024,8428,2,Cancelled
2648,18-07-2023,3188,14,Delivered
2649,01-04-2024,8820,3,Delivered
2650,12-07-2024,8757,15,Delivered
2651,12-05-2023,1372,12,Delivered
2652,13-07-2023,2833,5,Cancelled
2653,29-08-2024,8379,8,Cancelled
2654,11-11-2023,7135,35,Returned
2655,19-10-2025,6578,20,Delivered
2656,01-08-2023,1798,34,Cancelled
2657,20-06-2024,8803,4,Returned
2658,25-09-2024,5007,9,Delivered
2659,29-03-2023,6362,12,Pending
2660,24-06-2025,8593,31,Delivered
2661,04-10-2024,8533,21,Returned
2662,02-04-2025,4617,26,Shipped
2663,01-09-2023,7133,9,Delivered
2664,29-08-2024,2954,8,Delivered
2665,12-06-2025,2373,12,Delivered
2666,31-01-2024,2999,2,Shipped
2667,11-05-2023,746,19,Delivered
2668,02-06-2024,8715,14,Delivered
2669,30-07-2024,7957,33,Delivered
2670,04-07-2023,7718,40,Pending
2671,11-11-2023,6657,38,Shipped
2672,14-12-2025,1582,11,Delivered
2673,16-08-2023,9004,2,Delivered
2674,25-03-2024,7078,28,Returned
2675,12-02-2023,2755,1,Delivered
2676,12-01-2023,5699,13,Delivered
2677,20-11-2024,3169,35,Returned
2678,22-01-2024,1579,1,Cancelled
2679,06-04-2023,5352,12,Shipped
2680,15-05-2024,8675,16,Delivered
2681,28-12-2024,2652,27,Delivered
2682,08-05-2023,978,29,Returned
2683,29-12-2025,7082,11,Pending
2684,12-06-2025,3999,15,Delivered
2685,28-02-2024,8219,40,Returned
2686,22-02-2024,3515,31,Returned
2687,20-06-2023,8285,22,Delivered
2688,04-04-2025,2901,26,Pending
2689,03-08-2023,4061,28,Shipped
2690,11-08-2023,14,5,Delivered
2691,14-11-2023,8288,11,Delivered
2692,07-04-2024,2497,7,Delivered
2693,16-12-2024,3062,30,Delivered
2694,18-12-2025,7814,21,Delivered
2695,11-04-2025,7902,32,Returned
2696,14-07-2023,712,28,Cancelled
2697,09-12-2023,103,35,Delivered
2698,29-06-2024,4053,5,Delivered
2699,14-08-2025,7285,27,Delivered
2700,01-08-2025,8244,8,Cancelled
2701,08-05-2025,8737,16,Shipped
2702,17-12-2024,8151,12,Delivered
2703,05-11-2023,6403,25,Cancelled
2704,28-03-2025,8747,25,Delivered
2705,25-12-2024,1544,9,Cancelled
2706,06-07-2025,3345,20,Delivered
2707,04-12-2024,5344,15,Shipped
2708,10-06-2025,148,29,Shipped
2709,07-10-2023,369,29,Shipped
2710,31-08-2025,2339,40,Returned
2711,16-05-2025,4990,5,Pending
2712,22-03-2025,7937,2,Delivered
2713,25-07-2025,5030,32,Shipped
2714,21-12-2024,4657,26,Shipped
2715,04-06-2023,8341,13,Shipped
2716,19-08-2023,6734,30,Delivered
2717,14-08-2024,7510,34,Cancelled
2718,27-02-2024,6532,38,Delivered
2719,18-02-2025,4800,38,Delivered
2720,27-06-2024,4752,21,Delivered
2721,08-12-2023,8434,26,Delivered
2722,31-10-2024,2801,8,Delivered
2723,02-12-2023,6529,9,Pending
2724,22-03-2023,6500,26,Shipped
2725,06-05-2023,297,35,Delivered
2726,08-07-2024,8760,17,Cancelled
2727,01-12-2025,1711,15,Delivered
2728,25-01-2024,675,22,Pending
2729,16-09-2024,8862,36,Delivered
2730,28-08-2025,4292,7,Cancelled
2731,01-05-2025,3876,1,Delivered
2732,04-07-2025,6072,1,Delivered
2733,02-01-2023,3488,3,Cancelled
2734,10-03-2025,6608,7,Cancelled
2735,21-02-2024,284,23,Returned
2736,22-08-2024,1591,36,Shipped
2737,28-01-2024,7181,35,Shipped
2738,03-06-2025,7354,37,Delivered
2739,26-10-2025,7862,2,Delivered
2740,23-12-2025,7735,11,Returned
2741,13-03-2023,512,8,Delivered
2742,25-05-2025,6101,8,Delivered
2743,17-04-2024,4447,19,Shipped
2744,31-05-2024,2155,39,Delivered
2745,16-03-2025,7930,18,Cancelled
2746,14-05-2025,6568,24,Delivered
2747,08-09-2024,633,25,Delivered
2748,16-09-2023,1915,21,Cancelled
2749,12-06-2025,7827,9,Cancelled
2750,21-05-2025,2921,12,Delivered
2751,13-09-2023,130,22,Delivered
2752,17-03-2024,4832,29,Delivered
2753,13-06-2024,8175,20,Pending
2754,07-03-2025,4974,35,Shipped
2755,28-10-2024,6101,39,Delivered
2756,14-06-2025,5346,11,Delivered
2757,19-04-2024,8756,15,Cancelled
2758,13-01-2023,8014,6,Delivered
2759,11-08-2024,5457,23,Delivered
2760,28-07-2023,2724,39,Delivered
2761,07-01-2023,4082,26,Delivered
2762,14-01-2024,1498,5,Pending
2763,30-04-2024,2346,30,Pending
2764,18-11-2023,6974,18,Delivered
2765,10-12-2024,5260,21,Cancelled
2766,17-12-2023,2965,38,Shipped
2767,15-12-2023,5674,9,Cancelled
2768,27-07-2023,6654,8,Cancelled
2769,28-09-2025,6034,40,Delivered
2770,07-07-2025,1091,4,Cancelled
2771,17-04-2023,8669,4,Cancelled
2772,23-09-2024,1520,17,Pending
2773,19-07-2025,5035,18,Pending
2774,16-04-2024,5999,14,Cancelled
2775,17-10-2023,4876,29,Shipped
2776,18-08-2023,7558,8,Cancelled
2777,06-09-2024,7528,13,Shipped
2778,15-08-2024,3329,3,Cancelled
2779,18-04-2024,8001,33,Delivered
2780,31-03-2024,3199,8,Delivered
2781,12-05-2025,1363,5,Delivered
2782,05-05-2024,8539,39,Delivered
2783,24-05-2025,614,33,Pending
2784,02-11-2025,8765,12,Delivered
2785,23-12-2024,2853,31,Pending
2786,07-02-2024,158,19,Returned
2787,12-01-2024,5177,5,Cancelled
2788,07-01-2024,2003,29,Shipped
2789,16-04-2025,5353,14,Cancelled
2790,08-04-2024,7908,33,Delivered
2791,27-07-2023,8387,37,Delivered
2792,30-12-2024,6961,31,Delivered
2793,22-08-2024,4575,25,Pending
2794,29-06-2023,7852,29,Returned
2795,29-11-2023,6513,38,Delivered
2796,27-09-2024,3678,14,Returned
2797,07-10-2023,4210,25,Returned
2798,20-06-2024,5595,4,Delivered
2799,17-03-2023,1838,4,Cancelled
2800,09-09-2025,3734,37,Delivered
2801,24-12-2025,3834,22,Delivered
2802,14-07-2023,1393,35,Returned
2803,05-12-2025,4760,19,Delivered
2804,26-08-2024,6388,18,Shipped
2805,26-07-2025,6074,29,Delivered
2806,29-01-2025,8033,22,Cancelled
2807,30-11-2025,2072,34,Delivered
2808,16-04-2023,2936,10,Delivered
2809,22-06-2025,7582,35,Delivered
2810,09-10-2023,4903,34,Delivered
2811,14-07-2025,1343,30,Delivered
2812,03-11-2024,8670,20,Shipped
2813,04-11-2024,1621,18,Delivered
2814,21-05-2025,8133,11,Returned
2815,07-12-2025,1718,6,Delivered
2816,21-03-2024,487,14,Cancelled
2817,08-06-2025,8788,8,Delivered
2818,18-05-2024,8056,35,Delivered
2819,17-07-2024,5515,37,Delivered
2820,16-02-2023,2735,7,Pending
2821,16-08-2025,770,24,Cancelled
2822,30-10-2023,6967,28,Delivered
2823,28-03-2024,6123,6,Cancelled
2824,30-10-2025,8823,2,Pending
2825,25-01-2023,5217,13,Delivered
2826,19-03-2025,328,8,Delivered
2827,08-05-2024,1308,1,Delivered
2828,26-12-2025,2059,37,Pending
2829,21-09-2024,2203,21,Cancelled
2830,06-09-2023,3988,28,Delivered
2831,01-05-2023,8702,21,Delivered
2832,25-10-2025,2016,3,Shipped
2833,02-11-2024,1000,9,Shipped
2834,10-03-2024,7554,14,Returned
2835,23-05-2023,5624,34,Pending
2836,26-02-2024,6212,26,Delivered
2837,19-06-2025,1293,14,Cancelled
2838,09-11-2025,6570,37,Delivered
2839,04-03-2024,5788,16,Delivered
2840,15-01-2023,5471,35,Cancelled
2841,31-05-2025,1481,24,Shipped
2842,11-07-2025,4036,6,Cancelled
2843,01-03-2025,6154,16,Pending
2844,16-01-2024,5851,23,Delivered
2845,27-07-2023,6224,19,Delivered
2846,15-03-2025,698,9,Delivered
2847,23-08-2025,7966,12,Pending
2848,27-02-2023,2596,35,Returned
2849,13-02-2025,6716,1,Cancelled
2850,25-05-2024,4834,12,Delivered
2851,12-02-2025,4177,17,Delivered
2852,24-04-2025,1255,3,Delivered
2853,03-08-2025,5298,14,Cancelled
2854,05-09-2024,6711,17,Delivered
2855,03-02-2025,2039,3,Delivered
2856,03-01-2023,2218,32,Delivered
2857,17-01-2023,4327,10,Pending
2858,09-05-2025,3417,28,Delivered
2859,08-11-2025,1679,17,Shipped
2860,08-07-2024,7427,8,Delivered
2861,11-10-2024,3464,2,Returned
2862,02-04-2023,6855,32,Returned
2863,16-06-2024,59,37,Delivered
2864,21-12-2023,8285,35,Shipped
2865,08-11-2025,7444,18,Cancelled
2866,19-12-2024,1834,16,Cancelled
2867,18-07-2025,2225,32,Delivered
2868,17-07-2025,4357,13,Delivered
2869,20-05-2025,1964,7,Returned
2870,08-07-2024,576,13,Shipped
2871,02-03-2024,8256,34,Delivered
2872,04-11-2025,8085,14,Pending
2873,26-06-2025,5885,33,Delivered
2874,24-04-2024,3514,26,Shipped
2875,30-08-2025,7365,1,Shipped
